StairIndex,Grid_i,Grid_j,X_center,Y_center,CumulativePressure,CumulativeSlip
3,38,29,1.08,0.7769999999999999,610.6664094900786,1.5534071727559077e-05
3,38,30,1.08,0.7829999999999999,610.6664094900786,1.5534071727559077e-05
3,38,31,1.08,0.7889999999999999,610.6664094900786,1.5534071727559077e-05
3,38,32,1.08,0.7949999999999999,610.6664094900786,1.5534071727559077e-05
3,38,33,1.08,0.8009999999999999,0.0,0.0
3,38,34,1.08,0.8069999999999999,0.0,0.0
3,38,35,1.08,0.813,0.0,0.0
3,38,36,1.08,0.819,0.0,0.0
3,38,37,1.08,0.825,0.0,0.0
3,38,38,1.08,0.831,0.0,0.0
3,38,39,1.08,0.837,0.0,0.0
3,38,40,1.08,0.843,0.0,0.0
3,38,41,1.08,0.849,0.0,0.0
3,38,42,1.08,0.855,0.0,0.0
3,38,43,1.08,0.861,0.0,0.0
3,38,44,1.08,0.8669999999999999,0.0,0.0
3,38,45,1.08,0.8729999999999999,0.0,0.0
3,38,46,1.08,0.8789999999999999,0.0,0.0
3,38,47,1.08,0.8849999999999999,0.0,0.0
3,38,48,1.08,0.8909999999999999,0.0,0.0
3,38,49,1.08,0.8969999999999999,0.0,0.0
3,39,0,1.1600000000000001,0.603,0.0,0.0
3,39,1,1.1600000000000001,0.609,0.0,0.0
3,39,2,1.1600000000000001,0.615,0.0,0.0
3,39,3,1.1600000000000001,0.621,0.0,0.0
3,39,4,1.1600000000000001,0.627,0.0,0.0
3,39,5,1.1600000000000001,0.633,0.0,0.0
3,39,6,1.1600000000000001,0.639,0.0,0.0
3,39,7,1.1600000000000001,0.645,0.0,0.0
3,39,8,1.1600000000000001,0.651,0.0,0.0
3,39,9,1.1600000000000001,0.6569999999999999,0.0,0.0
3,39,10,1.1600000000000001,0.6629999999999999,0.0,0.0
3,39,11,1.1600000000000001,0.6689999999999999,0.0,0.0
3,39,12,1.1600000000000001,0.6749999999999999,0.0,0.0
3,39,13,1.1600000000000001,0.6809999999999999,0.0,0.0
3,39,14,1.1600000000000001,0.6869999999999999,0.0,0.0
3,39,15,1.1600000000000001,0.693,1098.7097029695335,1.598452838985624e-05
3,39,16,1.1600000000000001,0.699,1098.7097029695335,1.598452838985624e-05
3,39,17,1.1600000000000001,0.705,1098.7097029695335,1.598452838985624e-05
3,39,18,1.1600000000000001,0.711,1098.7097029695335,1.598452838985624e-05
3,39,19,1.1600000000000001,0.717,1098.7097029695335,1.598452838985624e-05
3,39,20,1.1600000000000001,0.723,1098.7097029695335,1.598452838985624e-05
3,39,21,1.1600000000000001,0.729,1098.7097029695335,1.598452838985624e-05
3,39,22,1.1600000000000001,0.7349999999999999,1098.7097029695335,1.598452838985624e-05
3,39,23,1.1600000000000001,0.7409999999999999,1098.7097029695335,1.598452838985624e-05
3,39,24,1.1600000000000001,0.7469999999999999,1098.7097029695335,1.598452838985624e-05
3,39,25,1.1600000000000001,0.7529999999999999,1098.7097029695335,1.598452838985624e-05
3,39,26,1.1600000000000001,0.7589999999999999,1098.7097029695335,1.598452838985624e-05
3,39,27,1.1600000000000001,0.7649999999999999,1098.7097029695335,1.598452838985624e-05
3,39,28,1.1600000000000001,0.7709999999999999,1098.7097029695335,1.598452838985624e-05
3,39,29,1.1600000000000001,0.7769999999999999,0.0,0.0
3,39,30,1.1600000000000001,0.7829999999999999,0.0,0.0
3,39,31,1.1600000000000001,0.7889999999999999,0.0,0.0
3,39,32,1.1600000000000001,0.7949999999999999,0.0,0.0
3,39,33,1.1600000000000001,0.8009999999999999,0.0,0.0
3,39,34,1.1600000000000001,0.8069999999999999,0.0,0.0
3,39,35,1.1600000000000001,0.813,0.0,0.0
3,39,36,1.1600000000000001,0.819,0.0,0.0
3,39,37,1.1600000000000001,0.825,0.0,0.0
3,39,38,1.1600000000000001,0.831,0.0,0.0
3,39,39,1.1600000000000001,0.837,0.0,0.0
3,39,40,1.1600000000000001,0.843,0.0,0.0
3,39,41,1.1600000000000001,0.849,0.0,0.0
3,39,42,1.1600000000000001,0.855,0.0,0.0
3,39,43,1.1600000000000001,0.861,0.0,0.0
3,39,44,1.1600000000000001,0.8669999999999999,0.0,0.0
3,39,45,1.1600000000000001,0.8729999999999999,0.0,0.0
3,39,46,1.1600000000000001,0.8789999999999999,0.0,0.0
3,39,47,1.1600000000000001,0.8849999999999999,0.0,0.0
3,39,48,1.1600000000000001,0.8909999999999999,0.0,0.0
3,39,49,1.1600000000000001,0.8969999999999999,0.0,0.0
3,40,0,1.2400000000000002,0.603,0.0,0.0
3,40,1,1.2400000000000002,0.609,0.0,0.0
3,40,2,1.2400000000000002,0.615,0.0,0.0
3,40,3,1.2400000000000002,0.621,0.0,0.0
3,40,4,1.2400000000000002,0.627,0.0,0.0
3,40,5,1.2400000000000002,0.633,0.0,0.0
3,40,6,1.2400000000000002,0.639,0.0,0.0
3,40,7,1.2400000000000002,0.645,0.0,0.0
3,40,8,1.2400000000000002,0.651,0.0,0.0
3,40,9,1.2400000000000002,0.6569999999999999,0.0,0.0
3,40,10,1.2400000000000002,0.6629999999999999,0.0,0.0
3,40,11,1.2400000000000002,0.6689999999999999,0.0,0.0
3,40,12,1.2400000000000002,0.6749999999999999,0.0,0.0
3,40,13,1.2400000000000002,0.6809999999999999,0.0,0.0
3,40,14,1.2400000000000002,0.6869999999999999,0.0,0.0
3,40,15,1.2400000000000002,0.693,0.0,0.0
3,40,16,1.2400000000000002,0.699,0.0,0.0
3,40,17,1.2400000000000002,0.705,0.0,0.0
3,40,18,1.2400000000000002,0.711,0.0,0.0
3,40,19,1.2400000000000002,0.717,0.0,0.0
3,40,20,1.2400000000000002,0.723,0.0,0.0
3,40,21,1.2400000000000002,0.729,0.0,0.0
3,40,22,1.2400000000000002,0.7349999999999999,0.0,0.0
3,40,23,1.2400000000000002,0.7409999999999999,0.0,0.0
3,40,24,1.2400000000000002,0.7469999999999999,0.0,0.0
3,40,25,1.2400000000000002,0.7529999999999999,0.0,0.0
3,40,26,1.2400000000000002,0.7589999999999999,0.0,0.0
3,40,27,1.2400000000000002,0.7649999999999999,0.0,0.0
3,40,28,1.2400000000000002,0.7709999999999999,0.0,0.0
3,40,29,1.2400000000000002,0.7769999999999999,0.0,0.0
3,40,30,1.2400000000000002,0.7829999999999999,0.0,0.0
3,40,31,1.2400000000000002,0.7889999999999999,0.0,0.0
3,40,32,1.2400000000000002,0.7949999999999999,0.0,0.0
3,40,33,1.2400000000000002,0.8009999999999999,0.0,0.0
3,40,34,1.2400000000000002,0.8069999999999999,0.0,0.0
3,40,35,1.2400000000000002,0.813,0.0,0.0
3,40,36,1.2400000000000002,0.819,0.0,0.0
3,40,37,1.2400000000000002,0.825,0.0,0.0
3,40,38,1.2400000000000002,0.831,0.0,0.0
3,40,39,1.2400000000000002,0.837,0.0,0.0
3,40,40,1.2400000000000002,0.843,0.0,0.0
3,40,41,1.2400000000000002,0.849,0.0,0.0
3,40,42,1.2400000000000002,0.855,0.0,0.0
3,40,43,1.2400000000000002,0.861,0.0,0.0
3,40,44,1.2400000000000002,0.8669999999999999,0.0,0.0
3,40,45,1.2400000000000002,0.8729999999999999,0.0,0.0
3,40,46,1.2400000000000002,0.8789999999999999,0.0,0.0
3,40,47,1.2400000000000002,0.8849999999999999,0.0,0.0
3,40,48,1.2400000000000002,0.8909999999999999,0.0,0.0
3,40,49,1.2400000000000002,0.8969999999999999,0.0,0.0
3,41,0,1.3200000000000003,0.603,0.0,0.0
3,41,1,1.3200000000000003,0.609,0.0,0.0
3,41,2,1.3200000000000003,0.615,0.0,0.0
3,41,3,1.3200000000000003,0.621,0.0,0.0
3,41,4,1.3200000000000003,0.627,0.0,0.0
3,41,5,1.3200000000000003,0.633,0.0,0.0
3,41,6,1.3200000000000003,0.639,0.0,0.0
3,41,7,1.3200000000000003,0.645,0.0,0.0
3,41,8,1.3200000000000003,0.651,0.0,0.0
3,41,9,1.3200000000000003,0.6569999999999999,0.0,0.0
3,41,10,1.3200000000000003,0.6629999999999999,0.0,0.0
3,41,11,1.3200000000000003,0.6689999999999999,0.0,0.0
3,41,12,1.3200000000000003,0.6749999999999999,0.0,0.0
3,41,13,1.3200000000000003,0.6809999999999999,0.0,0.0
3,41,14,1.3200000000000003,0.6869999999999999,0.0,0.0
3,41,15,1.3200000000000003,0.693,0.0,0.0
3,41,16,1.3200000000000003,0.699,0.0,0.0
3,41,17,1.3200000000000003,0.705,0.0,0.0
3,41,18,1.3200000000000003,0.711,0.0,0.0
3,41,19,1.3200000000000003,0.717,0.0,0.0
3,41,20,1.3200000000000003,0.723,0.0,0.0
3,41,21,1.3200000000000003,0.729,0.0,0.0
3,41,22,1.3200000000000003,0.7349999999999999,0.0,0.0
3,41,23,1.3200000000000003,0.7409999999999999,0.0,0.0
3,41,24,1.3200000000000003,0.7469999999999999,0.0,0.0
3,41,25,1.3200000000000003,0.7529999999999999,0.0,0.0
3,41,26,1.3200000000000003,0.7589999999999999,0.0,0.0
3,41,27,1.3200000000000003,0.7649999999999999,0.0,0.0
3,41,28,1.3200000000000003,0.7709999999999999,0.0,0.0
3,41,29,1.3200000000000003,0.7769999999999999,0.0,0.0
3,41,30,1.3200000000000003,0.7829999999999999,0.0,0.0
3,41,31,1.3200000000000003,0.7889999999999999,0.0,0.0
3,41,32,1.3200000000000003,0.7949999999999999,0.0,0.0
3,41,33,1.3200000000000003,0.8009999999999999,0.0,0.0
3,41,34,1.3200000000000003,0.8069999999999999,0.0,0.0
3,41,35,1.3200000000000003,0.813,0.0,0.0
3,41,36,1.3200000000000003,0.819,0.0,0.0
3,41,37,1.3200000000000003,0.825,0.0,0.0
3,41,38,1.3200000000000003,0.831,0.0,0.0
3,41,39,1.3200000000000003,0.837,0.0,0.0
3,41,40,1.3200000000000003,0.843,0.0,0.0
3,41,41,1.3200000000000003,0.849,0.0,0.0
3,41,42,1.3200000000000003,0.855,0.0,0.0
3,41,43,1.3200000000000003,0.861,0.0,0.0
3,41,44,1.3200000000000003,0.8669999999999999,0.0,0.0
3,41,45,1.3200000000000003,0.8729999999999999,0.0,0.0
3,41,46,1.3200000000000003,0.8789999999999999,0.0,0.0
3,41,47,1.3200000000000003,0.8849999999999999,0.0,0.0
3,41,48,1.3200000000000003,0.8909999999999999,0.0,0.0
3,41,49,1.3200000000000003,0.8969999999999999,0.0,0.0
3,42,0,1.4,0.603,0.0,0.0
3,42,1,1.4,0.609,0.0,0.0
3,42,2,1.4,0.615,0.0,0.0
3,42,3,1.4,0.621,0.0,0.0
3,42,4,1.4,0.627,0.0,0.0
3,42,5,1.4,0.633,0.0,0.0
3,42,6,1.4,0.639,0.0,0.0
3,42,7,1.4,0.645,0.0,0.0
3,42,8,1.4,0.651,0.0,0.0
3,42,9,1.4,0.6569999999999999,0.0,0.0
3,42,10,1.4,0.6629999999999999,0.0,0.0
3,42,11,1.4,0.6689999999999999,0.0,0.0
3,42,12,1.4,0.6749999999999999,0.0,0.0
3,42,13,1.4,0.6809999999999999,0.0,0.0
3,42,14,1.4,0.6869999999999999,0.0,0.0
3,42,15,1.4,0.693,0.0,0.0
3,42,16,1.4,0.699,0.0,0.0
3,42,17,1.4,0.705,0.0,0.0
3,42,18,1.4,0.711,0.0,0.0
3,42,19,1.4,0.717,0.0,0.0
3,42,20,1.4,0.723,0.0,0.0
3,42,21,1.4,0.729,0.0,0.0
3,42,22,1.4,0.7349999999999999,0.0,0.0
3,42,23,1.4,0.7409999999999999,0.0,0.0
3,42,24,1.4,0.7469999999999999,0.0,0.0
3,42,25,1.4,0.7529999999999999,0.0,0.0
3,42,26,1.4,0.7589999999999999,0.0,0.0
3,42,27,1.4,0.7649999999999999,0.0,0.0
3,42,28,1.4,0.7709999999999999,0.0,0.0
3,42,29,1.4,0.7769999999999999,0.0,0.0
3,42,30,1.4,0.7829999999999999,0.0,0.0
3,42,31,1.4,0.7889999999999999,0.0,0.0
3,42,32,1.4,0.7949999999999999,0.0,0.0
3,42,33,1.4,0.8009999999999999,0.0,0.0
3,42,34,1.4,0.8069999999999999,0.0,0.0
3,42,35,1.4,0.813,0.0,0.0
3,42,36,1.4,0.819,0.0,0.0
3,42,37,1.4,0.825,0.0,0.0
3,42,38,1.4,0.831,0.0,0.0
3,42,39,1.4,0.837,0.0,0.0
3,42,40,1.4,0.843,0.0,0.0
3,42,41,1.4,0.849,0.0,0.0
3,42,42,1.4,0.855,0.0,0.0
3,42,43,1.4,0.861,0.0,0.0
3,42,44,1.4,0.8669999999999999,0.0,0.0
3,42,45,1.4,0.8729999999999999,0.0,0.0
3,42,46,1.4,0.8789999999999999,0.0,0.0
3,42,47,1.4,0.8849999999999999,0.0,0.0
3,42,48,1.4,0.8909999999999999,0.0,0.0
3,42,49,1.4,0.8969999999999999,0.0,0.0
3,43,0,1.48,0.603,0.0,0.0
3,43,1,1.48,0.609,0.0,0.0
3,43,2,1.48,0.615,0.0,0.0
3,43,3,1.48,0.621,0.0,0.0
3,43,4,1.48,0.627,0.0,0.0
3,43,5,1.48,0.633,0.0,0.0
3,43,6,1.48,0.639,0.0,0.0
3,43,7,1.48,0.645,131.1524488348745,5.966721452844351e-06
3,43,8,1.48,0.651,131.1524488348745,5.966721452844351e-06
3,43,9,1.48,0.6569999999999999,131.1524488348745,5.966721452844351e-06
3,43,10,1.48,0.6629999999999999,131.1524488348745,5.966721452844351e-06
3,43,11,1.48,0.6689999999999999,131.1524488348745,5.966721452844351e-06
3,43,12,1.48,0.6749999999999999,131.1524488348745,5.966721452844351e-06
3,43,13,1.48,0.6809999999999999,131.1524488348745,5.966721452844351e-06
3,43,14,1.48,0.6869999999999999,131.1524488348745,5.966721452844351e-06
3,43,15,1.48,0.693,131.1524488348745,5.966721452844351e-06
3,43,16,1.48,0.699,131.1524488348745,5.966721452844351e-06
3,43,17,1.48,0.705,131.1524488348745,5.966721452844351e-06
3,43,18,1.48,0.711,131.1524488348745,5.966721452844351e-06
3,43,19,1.48,0.717,131.1524488348745,5.966721452844351e-06
3,43,20,1.48,0.723,131.1524488348745,5.966721452844351e-06
3,43,21,1.48,0.729,131.1524488348745,5.966721452844351e-06
3,43,22,1.48,0.7349999999999999,131.1524488348745,5.966721452844351e-06
3,43,23,1.48,0.7409999999999999,131.1524488348745,5.966721452844351e-06
3,43,24,1.48,0.7469999999999999,131.1524488348745,5.966721452844351e-06
3,43,25,1.48,0.7529999999999999,131.1524488348745,5.966721452844351e-06
3,43,26,1.48,0.7589999999999999,131.1524488348745,5.966721452844351e-06
3,43,27,1.48,0.7649999999999999,131.1524488348745,5.966721452844351e-06
3,43,28,1.48,0.7709999999999999,131.1524488348745,5.966721452844351e-06
3,43,29,1.48,0.7769999999999999,131.1524488348745,5.966721452844351e-06
3,43,30,1.48,0.7829999999999999,131.1524488348745,5.966721452844351e-06
3,43,31,1.48,0.7889999999999999,131.1524488348745,5.966721452844351e-06
3,43,32,1.48,0.7949999999999999,131.1524488348745,5.966721452844351e-06
3,43,33,1.48,0.8009999999999999,131.1524488348745,5.966721452844351e-06
3,43,34,1.48,0.8069999999999999,131.1524488348745,5.966721452844351e-06
3,43,35,1.48,0.813,131.1524488348745,5.966721452844351e-06
3,43,36,1.48,0.819,131.1524488348745,5.966721452844351e-06
3,43,37,1.48,0.825,131.1524488348745,5.966721452844351e-06
3,43,38,1.48,0.831,131.1524488348745,5.966721452844351e-06
3,43,39,1.48,0.837,131.1524488348745,5.966721452844351e-06
3,43,40,1.48,0.843,131.1524488348745,5.966721452844351e-06
3,43,41,1.48,0.849,131.1524488348745,5.966721452844351e-06
3,43,42,1.48,0.855,131.1524488348745,5.966721452844351e-06
3,43,43,1.48,0.861,131.1524488348745,5.966721452844351e-06
3,43,44,1.48,0.8669999999999999,131.1524488348745,5.966721452844351e-06
3,43,45,1.48,0.8729999999999999,131.1524488348745,5.966721452844351e-06
3,43,46,1.48,0.8789999999999999,131.1524488348745,5.966721452844351e-06
3,43,47,1.48,0.8849999999999999,131.1524488348745,5.966721452844351e-06
3,43,48,1.48,0.8909999999999999,0.0,0.0
3,43,49,1.48,0.8969999999999999,0.0,0.0
3,44,0,1.56,0.603,0.0,0.0
3,44,1,1.56,0.609,176.78965527177823,9.711157428066948e-06
3,44,2,1.56,0.615,176.78965527177823,9.711157428066948e-06
3,44,3,1.56,0.621,176.78965527177823,9.711157428066948e-06
3,44,4,1.56,0.627,176.78965527177823,9.711157428066948e-06
3,44,5,1.56,0.633,176.78965527177823,9.711157428066948e-06
3,44,6,1.56,0.639,176.78965527177823,9.711157428066948e-06
3,44,7,1.56,0.645,176.78965527177823,9.711157428066948e-06
3,44,8,1.56,0.651,176.78965527177823,9.711157428066948e-06
3,44,9,1.56,0.6569999999999999,176.78965527177823,9.711157428066948e-06
3,44,10,1.56,0.6629999999999999,176.78965527177823,9.711157428066948e-06
3,44,11,1.56,0.6689999999999999,176.78965527177823,9.711157428066948e-06
3,44,12,1.56,0.6749999999999999,176.78965527177823,9.711157428066948e-06
3,44,13,1.56,0.6809999999999999,176.78965527177823,9.711157428066948e-06
3,44,14,1.56,0.6869999999999999,176.78965527177823,9.711157428066948e-06
3,44,15,1.56,0.693,176.78965527177823,9.711157428066948e-06
3,44,16,1.56,0.699,176.78965527177823,9.711157428066948e-06
3,44,17,1.56,0.705,176.78965527177823,9.711157428066948e-06
3,44,18,1.56,0.711,176.78965527177823,9.711157428066948e-06
3,44,19,1.56,0.717,176.78965527177823,9.711157428066948e-06
3,44,20,1.56,0.723,176.78965527177823,9.711157428066948e-06
3,44,21,1.56,0.729,176.78965527177823,9.711157428066948e-06
3,44,22,1.56,0.7349999999999999,176.78965527177823,9.711157428066948e-06
3,44,23,1.56,0.7409999999999999,176.78965527177823,9.711157428066948e-06
3,44,24,1.56,0.7469999999999999,176.78965527177823,9.711157428066948e-06
3,44,25,1.56,0.7529999999999999,176.78965527177823,9.711157428066948e-06
3,44,26,1.56,0.7589999999999999,176.78965527177823,9.711157428066948e-06
3,44,27,1.56,0.7649999999999999,176.78965527177823,9.711157428066948e-06
3,44,28,1.56,0.7709999999999999,176.78965527177823,9.711157428066948e-06
3,44,29,1.56,0.7769999999999999,176.78965527177823,9.711157428066948e-06
3,44,30,1.56,0.7829999999999999,176.78965527177823,9.711157428066948e-06
3,44,31,1.56,0.7889999999999999,176.78965527177823,9.711157428066948e-06
3,44,32,1.56,0.7949999999999999,176.78965527177823,9.711157428066948e-06
3,44,33,1.56,0.8009999999999999,0.0,0.0
3,44,34,1.56,0.8069999999999999,0.0,0.0
3,44,35,1.56,0.813,0.0,0.0
3,44,36,1.56,0.819,0.0,0.0
3,44,37,1.56,0.825,0.0,0.0
3,44,38,1.56,0.831,0.0,0.0
3,44,39,1.56,0.837,0.0,0.0
3,44,40,1.56,0.843,0.0,0.0
3,44,41,1.56,0.849,0.0,0.0
3,44,42,1.56,0.855,0.0,0.0
3,44,43,1.56,0.861,0.0,0.0
3,44,44,1.56,0.8669999999999999,0.0,0.0
3,44,45,1.56,0.8729999999999999,0.0,0.0
3,44,46,1.56,0.8789999999999999,0.0,0.0
3,44,47,1.56,0.8849999999999999,0.0,0.0
3,44,48,1.56,0.8909999999999999,0.0,0.0
3,44,49,1.56,0.8969999999999999,0.0,0.0
3,45,0,1.6400000000000001,0.603,0.0,0.0
3,45,1,1.6400000000000001,0.609,0.0,0.0
3,45,2,1.6400000000000001,0.615,0.0,0.0
3,45,3,1.6400000000000001,0.621,0.0,0.0
3,45,4,1.6400000000000001,0.627,0.0,0.0
3,45,5,1.6400000000000001,0.633,134.43126005574638,6.11588948916546e-06
3,45,6,1.6400000000000001,0.639,311.2209153275246,1.5827046917232407e-05
3,45,7,1.6400000000000001,0.645,311.2209153275246,1.5827046917232407e-05
3,45,8,1.6400000000000001,0.651,311.2209153275246,1.5827046917232407e-05
3,45,9,1.6400000000000001,0.6569999999999999,311.2209153275246,1.5827046917232407e-05
3,45,10,1.6400000000000001,0.6629999999999999,311.2209153275246,1.5827046917232407e-05
3,45,11,1.6400000000000001,0.6689999999999999,311.2209153275246,1.5827046917232407e-05
3,45,12,1.6400000000000001,0.6749999999999999,311.2209153275246,1.5827046917232407e-05
3,45,13,1.6400000000000001,0.6809999999999999,311.2209153275246,1.5827046917232407e-05
3,45,14,1.6400000000000001,0.6869999999999999,311.2209153275246,1.5827046917232407e-05
3,45,15,1.6400000000000001,0.693,311.2209153275246,1.5827046917232407e-05
3,45,16,1.6400000000000001,0.699,311.2209153275246,1.5827046917232407e-05
3,45,17,1.6400000000000001,0.705,311.2209153275246,1.5827046917232407e-05
3,45,18,1.6400000000000001,0.711,311.2209153275246,1.5827046917232407e-05
3,45,19,1.6400000000000001,0.717,311.2209153275246,1.5827046917232407e-05
3,45,20,1.6400000000000001,0.723,311.2209153275246,1.5827046917232407e-05
3,45,21,1.6400000000000001,0.729,311.2209153275246,1.5827046917232407e-05
3,45,22,1.6400000000000001,0.7349999999999999,311.2209153275246,1.5827046917232407e-05
3,45,23,1.6400000000000001,0.7409999999999999,311.2209153275246,1.5827046917232407e-05
3,45,24,1.6400000000000001,0.7469999999999999,311.2209153275246,1.5827046917232407e-05
3,45,25,1.6400000000000001,0.7529999999999999,311.2209153275246,1.5827046917232407e-05
3,45,26,1.6400000000000001,0.7589999999999999,311.2209153275246,1.5827046917232407e-05
3,45,27,1.6400000000000001,0.7649999999999999,134.43126005574638,6.11588948916546e-06
3,45,28,1.6400000000000001,0.7709999999999999,134.43126005574638,6.11588948916546e-06
3,45,29,1.6400000000000001,0.7769999999999999,134.43126005574638,6.11588948916546e-06
3,45,30,1.6400000000000001,0.7829999999999999,134.43126005574638,6.11588948916546e-06
3,45,31,1.6400000000000001,0.7889999999999999,134.43126005574638,6.11588948916546e-06
3,45,32,1.6400000000000001,0.7949999999999999,134.43126005574638,6.11588948916546e-06
3,45,33,1.6400000000000001,0.8009999999999999,134.43126005574638,6.11588948916546e-06
3,45,34,1.6400000000000001,0.8069999999999999,134.43126005574638,6.11588948916546e-06
3,45,35,1.6400000000000001,0.813,134.43126005574638,6.11588948916546e-06
3,45,36,1.6400000000000001,0.819,134.43126005574638,6.11588948916546e-06
3,45,37,1.6400000000000001,0.825,134.43126005574638,6.11588948916546e-06
3,45,38,1.6400000000000001,0.831,134.43126005574638,6.11588948916546e-06
3,45,39,1.6400000000000001,0.837,134.43126005574638,6.11588948916546e-06
3,45,40,1.6400000000000001,0.843,134.43126005574638,6.11588948916546e-06
3,45,41,1.6400000000000001,0.849,134.43126005574638,6.11588948916546e-06
3,45,42,1.6400000000000001,0.855,134.43126005574638,6.11588948916546e-06
3,45,43,1.6400000000000001,0.861,134.43126005574638,6.11588948916546e-06
3,45,44,1.6400000000000001,0.8669999999999999,134.43126005574638,6.11588948916546e-06
3,45,45,1.6400000000000001,0.8729999999999999,0.0,0.0
3,45,46,1.6400000000000001,0.8789999999999999,0.0,0.0
3,45,47,1.6400000000000001,0.8849999999999999,0.0,0.0
3,45,48,1.6400000000000001,0.8909999999999999,0.0,0.0
3,45,49,1.6400000000000001,0.8969999999999999,0.0,0.0
3,46,0,1.7200000000000002,0.603,0.0,0.0
3,46,1,1.7200000000000002,0.609,0.0,0.0
3,46,2,1.7200000000000002,0.615,0.0,0.0
3,46,3,1.7200000000000002,0.621,0.0,0.0
3,46,4,1.7200000000000002,0.627,0.0,0.0
3,46,5,1.7200000000000002,0.633,0.0,0.0
3,46,6,1.7200000000000002,0.639,0.0,0.0
3,46,7,1.7200000000000002,0.645,0.0,0.0
3,46,8,1.7200000000000002,0.651,0.0,0.0
3,46,9,1.7200000000000002,0.6569999999999999,0.0,0.0
3,46,10,1.7200000000000002,0.6629999999999999,0.0,0.0
3,46,11,1.7200000000000002,0.6689999999999999,0.0,0.0
3,46,12,1.7200000000000002,0.6749999999999999,0.0,0.0
3,46,13,1.7200000000000002,0.6809999999999999,0.0,0.0
3,46,14,1.7200000000000002,0.6869999999999999,0.0,0.0
3,46,15,1.7200000000000002,0.693,0.0,0.0
3,46,16,1.7200000000000002,0.699,0.0,0.0
3,46,17,1.7200000000000002,0.705,0.0,0.0
3,46,18,1.7200000000000002,0.711,0.0,0.0
3,46,19,1.7200000000000002,0.717,0.0,0.0
3,46,20,1.7200000000000002,0.723,0.0,0.0
3,46,21,1.7200000000000002,0.729,0.0,0.0
3,46,22,1.7200000000000002,0.7349999999999999,0.0,0.0
3,46,23,1.7200000000000002,0.7409999999999999,0.0,0.0
3,46,24,1.7200000000000002,0.7469999999999999,0.0,0.0
3,46,25,1.7200000000000002,0.7529999999999999,0.0,0.0
3,46,26,1.7200000000000002,0.7589999999999999,0.0,0.0
3,46,27,1.7200000000000002,0.7649999999999999,0.0,0.0
3,46,28,1.7200000000000002,0.7709999999999999,0.0,0.0
3,46,29,1.7200000000000002,0.7769999999999999,0.0,0.0
3,46,30,1.7200000000000002,0.7829999999999999,0.0,0.0
3,46,31,1.7200000000000002,0.7889999999999999,0.0,0.0
3,46,32,1.7200000000000002,0.7949999999999999,0.0,0.0
3,46,33,1.7200000000000002,0.8009999999999999,0.0,0.0
3,46,34,1.7200000000000002,0.8069999999999999,0.0,0.0
3,46,35,1.7200000000000002,0.813,0.0,0.0
3,46,36,1.7200000000000002,0.819,0.0,0.0
3,46,37,1.7200000000000002,0.825,0.0,0.0
3,46,38,1.7200000000000002,0.831,0.0,0.0
3,46,39,1.7200000000000002,0.837,0.0,0.0
3,46,40,1.7200000000000002,0.843,0.0,0.0
3,46,41,1.7200000000000002,0.849,0.0,0.0
3,46,42,1.7200000000000002,0.855,0.0,0.0
3,46,43,1.7200000000000002,0.861,0.0,0.0
3,46,44,1.7200000000000002,0.8669999999999999,0.0,0.0
3,46,45,1.7200000000000002,0.8729999999999999,0.0,0.0
3,46,46,1.7200000000000002,0.8789999999999999,0.0,0.0
3,46,47,1.7200000000000002,0.8849999999999999,0.0,0.0
3,46,48,1.7200000000000002,0.8909999999999999,0.0,0.0
3,46,49,1.7200000000000002,0.8969999999999999,0.0,0.0
3,47,0,1.8000000000000003,0.603,0.0,0.0
3,47,1,1.8000000000000003,0.609,0.0,0.0
3,47,2,1.8000000000000003,0.615,0.0,0.0
3,47,3,1.8000000000000003,0.621,0.0,0.0
3,47,4,1.8000000000000003,0.627,0.0,0.0
3,47,5,1.8000000000000003,0.633,0.0,0.0
3,47,6,1.8000000000000003,0.639,0.0,0.0
3,47,7,1.8000000000000003,0.645,0.0,0.0
3,47,8,1.8000000000000003,0.651,0.0,0.0
3,47,9,1.8000000000000003,0.6569999999999999,0.0,0.0
3,47,10,1.8000000000000003,0.6629999999999999,0.0,0.0
3,47,11,1.8000000000000003,0.6689999999999999,0.0,0.0
3,47,12,1.8000000000000003,0.6749999999999999,0.0,0.0
3,47,13,1.8000000000000003,0.6809999999999999,0.0,0.0
3,47,14,1.8000000000000003,0.6869999999999999,0.0,0.0
3,47,15,1.8000000000000003,0.693,0.0,0.0
3,47,16,1.8000000000000003,0.699,0.0,0.0
3,47,17,1.8000000000000003,0.705,0.0,0.0
3,47,18,1.8000000000000003,0.711,0.0,0.0
3,47,19,1.8000000000000003,0.717,0.0,0.0
3,47,20,1.8000000000000003,0.723,0.0,0.0
3,47,21,1.8000000000000003,0.729,0.0,0.0
3,47,22,1.8000000000000003,0.7349999999999999,0.0,0.0
3,47,23,1.8000000000000003,0.7409999999999999,0.0,0.0
3,47,24,1.8000000000000003,0.7469999999999999,0.0,0.0
3,47,25,1.8000000000000003,0.7529999999999999,0.0,0.0
3,47,26,1.8000000000000003,0.7589999999999999,0.0,0.0
3,47,27,1.8000000000000003,0.7649999999999999,0.0,0.0
3,47,28,1.8000000000000003,0.7709999999999999,0.0,0.0
3,47,29,1.8000000000000003,0.7769999999999999,0.0,0.0
